tweet_id,favorites,retweets,rating_numerator,dog_prediction,dog_stages,name,date,year,time,source,expanded_urls,jpg_url,text
857263160327368704,18205,3959,13.0,Samoyed,,Oscar,2017-04-26,2017,16:00:39,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/857263160327368704/photo/1,https://pbs.twimg.com/media/C-WcS4MXoAADrBU.jpg,This is Oscar and Oliver. Oliver shrunk Oscar. Oscar isn't pleased about it. Quite pupset tbh. Oliver doesn't seem to mind. Both 13/10
857029823797047296,17005,3472,12.0,Golden Retriever,,Zeke,2017-04-26,2017,00:33:27,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","https://twitter.com/dog_rates/status/857029823797047296/photo/1,https://twitter.com/dog_rates/status/857029823797047296/photo/1",https://pbs.twimg.com/media/C-TIEwMW0AEjb55.jpg,This is Zeke. He performs group cheeky wink tutorials. Pawfect execution here. 12/10 would wink back
856543823941562368,14792,2534,12.0,Boston Bull,,Callie,2017-04-24,2017,16:22:16,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/856543823941562368/photo/1,https://pbs.twimg.com/media/C-MOEDCXYAEjp7o.jpg,This is Callie. She'll be your navigator today. Takes her job very seriously. Will shift for you. One ear always in the pupholder. 12/10
856282028240666624,25167,5564,14.0,Chihuahua,,Cermet,2017-04-23,2017,23:01:59,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","https://twitter.com/dog_rates/status/856282028240666624/photo/1,https://twitter.com/dog_rates/status/856282028240666624/photo/1,https://twitter.com/dog_rates/status/856282028240666624/photo/1,https://twitter.com/dog_rates/status/856282028240666624/photo/1",https://pbs.twimg.com/media/C-If9ZwXoAAfDX2.jpg,"This is Cermet, Paesh, and Morple. They are absolute h*ckin superstars. Watered every day so they can grow. 14/10 for all"
855851453814013952,41811,16076,13.0,Flat-Coated Retriever,"doggo , puppo",,2017-04-22,2017,18:31:02,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/855851453814013952/photo/1,https://pbs.twimg.com/media/C-CYWrvWAAU8AXH.jpg,Here's a puppo participating in the #ScienceMarch. Cleverly disguising her own doggo agenda. 13/10 would keep the planet habitable for
855459453768019968,27030,7284,12.0,Blenheim Spaniel,,Quite,2017-04-21,2017,16:33:22,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","https://twitter.com/dog_rates/status/855459453768019968/photo/1,https://twitter.com/dog_rates/status/855459453768019968/photo/1",https://pbs.twimg.com/media/C98z1ZAXsAEIFFn.jpg,"Guys, we only rate dogs. This is quite clearly a bulbasaur. Please only send dogs. Thank you... 12/10 human used pet, it's super effective"
854732716440526848,20627,5327,12.0,Pembroke,,Marlee,2017-04-19,2017,16:25:34,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","https://twitter.com/dog_rates/status/854732716440526848/photo/1,https://twitter.com/dog_rates/status/854732716440526848/photo/1,https://twitter.com/dog_rates/status/854732716440526848/photo/1,https://twitter.com/dog_rates/status/854732716440526848/photo/1",https://pbs.twimg.com/media/C9ye3b3WAAAlTo0.jpg,This is Marlee. She fetched a flower and immediately requested that it be placed behind her ear. 12/10 elegant af
854482394044301312,26500,6000,13.0,Chihuahua,,Arya,2017-04-18,2017,23:50:52,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/854482394044301312/photo/1,https://pbs.twimg.com/media/C9u7MtmV0AA741s.jpg,This is Arya. She can barely contain her excitement for more peanut butter. Also patriotic af. 13/10
854365224396361728,17155,4132,13.0,Pembroke,,Einstein,2017-04-18,2017,16:05:17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","https://twitter.com/dog_rates/status/854365224396361728/photo/1,https://twitter.com/dog_rates/status/854365224396361728/photo/1",https://pbs.twimg.com/media/C9tQokgUIAEETSx.jpg,This is Einstein. He's having a really good day. Hopes you are too. H*ckin nifty tongue. 13/10 would snug intensely
854120357044912130,29153,6571,14.0,Black-And-Tan Coonhound,pupper,,2017-04-17,2017,23:52:16,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","https://twitter.com/dog_rates/status/854120357044912130/photo/1,https://twitter.com/dog_rates/status/854120357044912130/photo/1,https://twitter.com/dog_rates/status/854120357044912130/photo/1,https://twitter.com/dog_rates/status/854120357044912130/photo/1",https://pbs.twimg.com/media/C9px7jyVwAAnmwN.jpg,Sometimes you guys remind me just how impactful a pupper can be. Cooper will be remembered as a good boy by so many. 14/10 rest easy friend
854010172552949760,14800,2784,11.0,English Springer,"doggo , floofer",,2017-04-17,2017,16:34:26,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","https://twitter.com/dog_rates/status/854010172552949760/photo/1,https://twitter.com/dog_rates/status/854010172552949760/photo/1",https://pbs.twimg.com/media/C9oNt91WAAAFSLS.jpg,"At first I thought this was a shy doggo, but it's actually a Rare Canadian Floofer Owl. Amateurs would confuse the two. 11/10 only send dogs"
853760880890318849,26015,5103,12.0,Miniature Pinscher,,Alice,2017-04-17,2017,00:03:50,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/853760880890318849/photo/1,https://pbs.twimg.com/media/C9kq_bbVwAAuRZd.jpg,Say hello to Alice. I'm told she enjoys car rides and smells good. 12/10 would give her everything she could ever want
853639147608842240,31458,8838,13.0,German Shepherd,,,2017-04-16,2017,16:00:07,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","https://twitter.com/dog_rates/status/853639147608842240/photo/1,https://twitter.com/dog_rates/status/853639147608842240/photo/1",https://pbs.twimg.com/media/C9i8RhhXoAAdkMT.jpg,A photographer took pictures before and after he told his bunny he's a good boy. Here are the results. 13/10
853299958564483072,14130,3160,13.0,,,Rumpole,2017-04-15,2017,17:32:18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","https://twitter.com/dog_rates/status/853299958564483072/photo/1,https://twitter.com/dog_rates/status/853299958564483072/photo/1",https://pbs.twimg.com/media/C9eHyF7XgAAOxPM.jpg,This is Rumpole. He'll be your Uber driver this evening. Won't start driving until you buckle pup. 13/10 h*ckin safe good boy
852912242202992640,8229,1591,12.0,Great Dane,,Benny,2017-04-14,2017,15:51:39,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","https://www.gofundme.com/bennys-medical-bills,https://twitter.com/dog_rates/status/852912242202992640/photo/1,https://twitter.com/dog_rates/status/852912242202992640/photo/1",https://pbs.twimg.com/media/C9YnKK3VoAAxn1E.jpg,Meet Benny. He likes being adorable and making fun of you while you're on the trampoline. 12/10 let's help him out
852672615818899456,13613,1904,12.0,Golden Retriever,,Aspen,2017-04-13,2017,23:59:28,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/852672615818899456/photo/1,https://pbs.twimg.com/media/C9VNNp1XkAEWRFb.jpg,This is Aspen. She's never tasted a stick so succulent. On the verge of tears. A face of pure appreciation. 12/10
852553447878664193,14854,3100,13.0,Bloodhound,,Jarod,2017-04-13,2017,16:05:56,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","https://twitter.com/dog_rates/status/852553447878664193/photo/1,https://twitter.com/dog_rates/status/852553447878664193/photo/1",https://pbs.twimg.com/media/C9Tg1bPW0AkAMDI.jpg,This is Jarod. He likes having his belly brushed. Tongue ejects when you hit the right spot. 13/10 downright h*ckin adorable
852311364735569921,30279,8840,13.0,,,Wiggles,2017-04-13,2017,00:03:59,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/852311364735569921/photo/1,https://pbs.twimg.com/media/C9QEqZ7XYAIR7fS.jpg,This is Wiggles. She would like you to spot her. Probably won't need your help but just in case. 13/10 powerful as h*ck
852226086759018497,18306,6071,14.0,,,General,2017-04-12,2017,18:25:07,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",https://twitter.com/dog_rates/status/852226086759018497/video/1,https://pbs.twimg.com/ext_tw_video_thumb/852223481894903808/pu/img/JWNq40ol4DXvHoUP.jpg,"Meet General. He wasn't content with the quality of his room. Requested to pupgrade, but was ignored. 14/10 look who just lost a customer"
852189679701164033,10554,1415,12.0,Bernese Mountain Dog,,Sailor,2017-04-12,2017,16:00:27,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/852189679701164033/photo/1,https://pbs.twimg.com/media/C9OV99SXsAEmj1U.jpg,This is Sailor. He has collected the best dirt in the area. As any good boy would. Under the impression you know what to do next. 12/10
851591660324737024,14922,3118,11.0,Cardigan,,,2017-04-11,2017,00:24:08,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/851591660324737024/photo/1,https://pbs.twimg.com/media/C9F2FG5WAAAJ0iN.jpg,Oh jeez u did me quite the spook little fella. We normally don't rate triceratops but this one seems suspiciously good. 11/10 would pet well
851464819735769094,22220,6290,14.0,,,Iggy,2017-04-10,2017,16:00:07,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","https://twitter.com/dog_rates/status/851464819735769094/photo/1,https://twitter.com/dog_rates/status/851464819735769094/photo/1,https://twitter.com/dog_rates/status/851464819735769094/photo/1,https://twitter.com/dog_rates/status/851464819735769094/photo/1",https://pbs.twimg.com/media/C9ECujZXsAAPCSM.jpg,This is Iggy. He was a rescue dog killed in the Stockholm attack. His memorial started with a collar and four bones. It's grown a bit. 14/10
851224888060895234,18989,5158,13.0,Standard Poodle,,Snoop,2017-04-10,2017,00:06:42,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","https://twitter.com/dog_rates/status/851224888060895234/photo/1,https://twitter.com/dog_rates/status/851224888060895234/photo/1,https://twitter.com/dog_rates/status/851224888060895234/photo/1,https://twitter.com/dog_rates/status/851224888060895234/photo/1",https://pbs.twimg.com/media/C9AohFoWsAUmxDs.jpg,"Meet Snoop. His number one passion is sticking his head out of car windows, so he purchased some doggles. Stylish af. 13/10 happy travels"
850753642995093505,28070,8054,11.0,Pug,,Kyle,2017-04-08,2017,16:54:09,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","https://twitter.com/dog_rates/status/850753642995093505/photo/1,https://twitter.com/dog_rates/status/850753642995093505/photo/1",https://pbs.twimg.com/media/C8576jrW0AEYWFy.jpg,"This is Kyle. He made a joke about your shoes, then stuck his tongue out at you. Uncalled for. Step the h*ck up Kyle. 11/10 would forgive"
850380195714523136,12048,2325,13.0,Yorkshire Terrier,,Leo,2017-04-07,2017,16:10:12,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/850380195714523136/video/1,https://pbs.twimg.com/ext_tw_video_thumb/850380153985355777/pu/img/lFouhg-EZvJs8eMr.jpg,This is Leo. He's a personal triathlon coach. Currently overseeing this athlete's push-pups. H*ckin brutal. 13/10 would do all he asks of me
850145622816686080,15014,3385,11.0,Kelpie,,Riley,2017-04-07,2017,00:38:06,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","https://twitter.com/dog_rates/status/850145622816686080/photo/1,https://twitter.com/dog_rates/status/850145622816686080/photo/1,https://twitter.com/dog_rates/status/850145622816686080/photo/1,https://twitter.com/dog_rates/status/850145622816686080/photo/1",https://pbs.twimg.com/media/C8xS655XkAAv9vo.jpg,This is Riley. He's making new friends. Jubilant as h*ck for the fun times ahead. 11/10 for all pups pictured
850019790995546112,18739,4355,12.0,Shetland Sheepdog,pupper,Boomer,2017-04-06,2017,16:18:05,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","https://twitter.com/dog_rates/status/850019790995546112/photo/1,https://twitter.com/dog_rates/status/850019790995546112/photo/1,https://twitter.com/dog_rates/status/850019790995546112/photo/1",https://pbs.twimg.com/media/C8vgfTsXgAA561h.jpg,Say hello to Boomer. He's a sandy pupper. Having a h*ckin blast. 12/10 would pet passionately
849776966551130114,27857,6797,12.0,Chihuahua,,,2017-04-06,2017,00:13:11,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","https://twitter.com/dog_rates/status/849776966551130114/photo/1,https://twitter.com/dog_rates/status/849776966551130114/photo/1",https://pbs.twimg.com/media/C8sDpDWWsAE5P08.jpg,Seriously guys? Again? We only rate dogs. Please stop submitting other things like this super good hammerhead shark. Thank you... 12/10
849412302885593088,14647,2822,12.0,Schipperke,,Noosh,2017-04-05,2017,00:04:08,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","https://twitter.com/dog_rates/status/849412302885593088/photo/1,https://twitter.com/dog_rates/status/849412302885593088/photo/1,https://twitter.com/dog_rates/status/849412302885593088/photo/1,https://twitter.com/dog_rates/status/849412302885593088/photo/1",https://pbs.twimg.com/media/C8m3-iQVoAAETnF.jpg,This is Noosh. He noticed you were in the shower and thought you could use some company. 12/10 h*ckin loyal
849336543269576704,10533,1683,11.0,,,,2017-04-04,2017,19:03:06,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/849336543269576704/photo/1,https://pbs.twimg.com/media/C8lzFC4XcAAQxB4.jpg,"At first I thought this was a dog because of the sign, but it is clearly Wilson from Home Improvement. Please only send in dogs... 11/10"
849051919805034497,38922,7603,13.0,,,Kevin,2017-04-04,2017,00:12:06,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/849051919805034497/photo/1,https://pbs.twimg.com/media/C8hwNxbXYAAwyVG.jpg,This is Kevin. Kevin doesn't give a single h*ck. Will sit in the fountain if he wants to. 13/10 churlish af
848690551926992896,23225,3913,12.0,Flat-Coated Retriever,,,2017-04-03,2017,00:16:10,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/848690551926992896/photo/1,https://pbs.twimg.com/media/C8cnjHuXsAAoZQf.jpg,Please stop sending in animals other than dogs. We only rate dogs. Not Furry Ecuadorian Sea Turtles. Thank you... 12/10
848324959059550208,22781,4142,12.0,Malamute,,Odin,2017-04-02,2017,00:03:26,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/848324959059550208/photo/1,https://pbs.twimg.com/media/C8XbDR1WAAAxND8.jpg,Meet Odin. He's supposed to be giving directions but he'd rather look at u like that. Should probably buckle pup. 12/10 distracting as h*ck
847842811428974592,5003,1186,12.0,Bernese Mountain Dog,,Rontu,2017-03-31,2017,16:07:33,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","https://www.gofundme.com/help-save-rontu,https://twitter.com/dog_rates/status/847842811428974592/photo/1",https://pbs.twimg.com/media/C8QkidrVYAQXQh7.jpg,"This is Rontu. He is described as a pal, cuddle bug, protector and constant shadow. 12/10, but he needs your help"
847606175596138505,17320,3075,12.0,Cardigan,,Cannon,2017-03-31,2017,00:27:14,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/847606175596138505/photo/1,https://pbs.twimg.com/media/C8NNUDBUMAE0XxJ.jpg,This is Cannon. He just heard something behind him. Fr*ckin frightened af. 12/10 don't look back just run
847251039262605312,18929,3907,12.0,Airedale,,Furzey,2017-03-30,2017,00:56:03,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","https://twitter.com/dog_rates/status/847251039262605312/photo/1,https://twitter.com/dog_rates/status/847251039262605312/photo/1",https://pbs.twimg.com/media/C8IKUjAUwAEP-En.jpg,This is Furzey. He's doing an elevated sandy zoom. Adjusts ears to steer. 12/10 would pet mid flight
847157206088847362,18336,5242,11.0,Staffordshire Bullterrier,,Daisy,2017-03-29,2017,18:43:12,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","https://www.petfinder.com/petdetail/37334596,https://twitter.com/dog_rates/status/847157206088847362/photo/1,https://twitter.com/dog_rates/status/847157206088847362/photo/1",https://pbs.twimg.com/media/C8G0_CMWsAAjjAY.jpg,Meet Daisy. She's been pup for adoption for months now but hasn't gotten any applications. 11/10 let's change that
847116187444137987,19837,2869,11.0,American Staffordshire Terrier,,,2017-03-29,2017,16:00:12,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/847116187444137987/photo/1,https://pbs.twimg.com/media/C8GPrNDW4AAkLde.jpg,Unbelievable... We. Only. Rate. Dogs. Please stop sending in other things like this Blossoming Flop Kangaroo. Thank you... 11/10
846874817362120707,18584,3541,13.0,Shetland Sheepdog,,Tuck,2017-03-29,2017,00:01:05,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","https://twitter.com/dog_rates/status/846874817362120707/photo/1,https://twitter.com/dog_rates/status/846874817362120707/photo/1",https://pbs.twimg.com/media/C8C0JYHW0AAy-7u.jpg,"This is Tuck. As you can see, he's rather h*ckin rare. Taken seriously until his legs are seen. Tail stuck in a permanent zoom. 13/10"
846514051647705089,41056,10347,13.0,Golden Retriever,doggo,Barney,2017-03-28,2017,00:07:32,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","https://twitter.com/dog_rates/status/846514051647705089/photo/1,https://twitter.com/dog_rates/status/846514051647705089/photo/1,https://twitter.com/dog_rates/status/846514051647705089/photo/1",https://pbs.twimg.com/media/C79sB4xXwAEvwKY.jpg,This is Barney. He's an elder doggo. Hitches a ride when he gets tired. Waves goodbye before he leaves. 13/10 please come back soon
846153765933735936,29033,8148,13.0,Giant Schnauzer,,Vixen,2017-03-27,2017,00:15:53,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","https://twitter.com/dog_rates/status/846153765933735936/photo/1,https://twitter.com/dog_rates/status/846153765933735936/photo/1",https://pbs.twimg.com/media/C74kWqoU8AEaf3v.jpg,This is Vixen. He really likes bananas. Steals them when he thinks nobody's watching. 13/10 opportunistic af
846042936437604353,14779,2581,12.0,Golden Retriever,,Jarvis,2017-03-26,2017,16:55:29,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/846042936437604353/photo/1,https://pbs.twimg.com/media/C72_iaUVUAEhZSn.jpg,Meet Jarvis. The snow pupsets him. Officially ready for summer. 12/10 would perform a chilly boop
845812042753855489,26959,7841,13.0,Samoyed,,,2017-03-26,2017,01:38:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","https://twitter.com/dog_rates/status/845812042753855489/photo/1,https://twitter.com/dog_rates/status/845812042753855489/photo/1,https://twitter.com/dog_rates/status/845812042753855489/photo/1,https://twitter.com/dog_rates/status/845812042753855489/photo/1",https://pbs.twimg.com/media/C7ztkInW0AEh1CD.jpg,We usually don't rate polar bears but this one seems extra good. Majestic as h*ck. 13/10 would hug for a while
845677943972139009,23390,4371,12.0,Chow,,,2017-03-25,2017,16:45:08,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/845677943972139009/photo/1,https://pbs.twimg.com/media/C7xzmngWkAAAp9C.jpg,"C'mon guys. Please only send in dogs. We only rate dogs, not Exceptional-Tongued Peruvian Floor Bears. Thank you... 12/10"
845397057150107648,7075,1616,13.0,Dandie Dinmont,doggo,Mimosa,2017-03-24,2017,22:08:59,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","https://www.gofundme.com/help-save-a-pup,https://twitter.com/dog_rates/status/845397057150107648/photo/1,https://twitter.com/dog_rates/status/845397057150107648/photo/1",https://pbs.twimg.com/media/C7t0IzLWkAINoft.jpg,"Say hello to Mimosa. She's an emotional support doggo who helps her owner with PTSD. 13/10, but she needs your help"
845306882940190720,21571,4845,12.0,Irish Water Spaniel,pupper,Pickles,2017-03-24,2017,16:10:40,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/845306882940190720/photo/1,https://pbs.twimg.com/media/C7siH5DXkAACnDT.jpg,This is Pickles. She's a silly pupper. Thinks she's a dish. 12/10 would dry
844973813909606400,13906,2840,12.0,Labrador Retriever,,Brady,2017-03-23,2017,18:07:10,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/844973813909606400/photo/1,https://pbs.twimg.com/media/C7nzMwTV4AARz4t.jpg,"This is Brady. He's a recovering alcoholic. Demonstrating incredible restraint here. 12/10 don't give pup, don't give in, Brady"
844580511645339650,15267,2807,11.0,,,Charlie,2017-03-22,2017,16:04:20,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/844580511645339650/photo/1,https://pbs.twimg.com/media/C7iNfq1W0AAcbsR.jpg,This is Charlie. He wants to know if you have a moment to talk about washing machine insurance policies. 11/10 would hear him out
844223788422217728,12674,1985,12.0,Labrador Retriever,,Margo,2017-03-21,2017,16:26:50,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/844223788422217728/photo/1,https://pbs.twimg.com/media/C7dJCnqU4AAswat.jpg,This is Margo. She just dug pup a massive hole. Can't wait for you to see it. H*ckin proud of herself. 12/10 would forgive then pet
843856843873095681,19916,4161,12.0,Labrador Retriever,,Sadie,2017-03-20,2017,16:08:44,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/843856843873095681/photo/1,https://pbs.twimg.com/media/C7X7Ui0XgAA3m19.jpg,Say hello to Sadie and Daisy. They do all their shopping together. Can never agree on what to get. Like an old married pupple. Both 12/10
843604394117681152,15666,2475,11.0,Labrador Retriever,,Hank,2017-03-19,2017,23:25:35,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/843604394117681152/photo/1,https://pbs.twimg.com/media/C7UVuE_U0AI8GGl.jpg,This is Hank. He's been outside for 3 minutes and already made a friend. Way to go Hank. 11/10 for both
843235543001513987,19928,5385,13.0,Pembroke,,Tycho,2017-03-18,2017,22:59:54,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","https://twitter.com/dog_rates/status/843235543001513987/photo/1,https://twitter.com/dog_rates/status/843235543001513987/photo/1,https://twitter.com/dog_rates/status/843235543001513987/photo/1",https://pbs.twimg.com/media/C7PGQJAWwAAibui.jpg,This is Tycho. She just had new wheels installed. About to do a zoom. 0-60 in 2.4 seconds. 13/10 inspirational as h*ck
842846295480000512,14192,3310,13.0,Labrador Retriever,,Charlie,2017-03-17,2017,21:13:10,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/842846295480000512/photo/1,https://pbs.twimg.com/media/C7JkO0rX0AErh7X.jpg,This is Charlie. He's wishing you a very fun and safe St. Pawtrick's Day. 13/10 festive af
842765311967449089,6282,1175,12.0,Labrador Retriever,,Indie,2017-03-17,2017,15:51:22,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","https://www.gofundme.com/get-indie-home/,https://twitter.com/dog_rates/status/842765311967449089/photo/1,https://twitter.com/dog_rates/status/842765311967449089/photo/1",https://pbs.twimg.com/media/C7IalMVX0AATKRD.jpg,Meet Indie. She's not a fan of baths but she's definitely a fan of hide &amp; seek. 12/10 click the link to help Indie
842535590457499648,16877,3166,13.0,Pembroke,,Winnie,2017-03-17,2017,00:38:32,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/842535590457499648/photo/1,https://pbs.twimg.com/media/C7FJpgVW4AIDzi6.jpg,This is Winnie. She lost her body saving a children's hospital from an avalanche. 13/10 what a h*ckin hero
842163532590374912,22683,5246,12.0,French Bulldog,,George,2017-03-16,2017,00:00:07,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","https://twitter.com/dog_rates/status/842163532590374912/photo/1,https://twitter.com/dog_rates/status/842163532590374912/photo/1",https://pbs.twimg.com/media/C6_3QgMWsAMNnAk.jpg,Meet George. He looks slightly deflated but overall quite powerful. Not sure how that human restrained him. 12/10 would snug with permission
842115215311396866,13006,2754,12.0,Chow,,Bentley,2017-03-15,2017,20:48:07,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","https://twitter.com/dog_rates/status/842115215311396866/photo/1,https://twitter.com/dog_rates/status/842115215311396866/photo/1,https://twitter.com/dog_rates/status/842115215311396866/photo/1",https://pbs.twimg.com/media/C6_LTCZWoAAKm_O.jpg,This is Bentley. It's his first time going to the beach. I think he's a fan. 12/10 would build sand castles with
841680585030541313,23996,7141,12.0,Chihuahua,,Penny,2017-03-14,2017,16:01:03,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/841680585030541313/photo/1,https://pbs.twimg.com/media/C65AA7_WoAEGqA9.jpg,"This is Penny. She's a dragon slayer. Feared by most, if not all, dragons. Showing off her latest victim here. 12/10 would pet with caution"
841439858740625411,11702,3306,14.0,Labrador Retriever,,,2017-03-14,2017,00:04:30,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","https://twitter.com/dog_rates/status/841439858740625411/photo/1,https://twitter.com/dog_rates/status/841439858740625411/photo/1,https://twitter.com/dog_rates/status/841439858740625411/photo/1,https://twitter.com/dog_rates/status/841439858740625411/photo/1",https://pbs.twimg.com/media/C61lFFiWoAAJdiL.jpg,Here we have some incredible doggos for #K9VeteransDay. All brave as h*ck. Salute your dog in solidarity. 14/10 for all
841314665196081154,14714,4224,13.0,Afghan Hound,,Max,2017-03-13,2017,15:47:01,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",https://twitter.com/dog_rates/status/841314665196081154/video/1,https://pbs.twimg.com/ext_tw_video_thumb/841311812641533952/pu/img/sBUGt8u76n9azPWI.jpg,This is Max. There's no way in h*ck you're taking his pacifier. Binky promises it's not happening. 13/10 very good stubborn boy
841077006473256960,21297,4878,12.0,Brittany Spaniel,,Dawn,2017-03-13,2017,00:02:39,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/841077006473256960/photo/1,https://pbs.twimg.com/media/C6wbE5bXUAAh1Hv.jpg,This is Dawn. She's just checking pup on you. Making sure you're doing okay. 12/10 she's here if you need her
